game_id,tag_name,tag_num
124368,ACT,2
124368,XONE,1
209688,手游,8
209688,RPG,4
209688,MOBA,4
209688,IOS,3
209688,竖屏,2
209688,王老菊,1
209688,2016,1
218814,PC,3
218814,解谜冒险,1
218814,4分,1
218814,看过,1
218814,XboxOne,1
218814,科幻,1
218814,PS4,1
122224,POISONBREATH,2
122224,1996,2
122224,PC98,2
122224,12581,1
12561,galgame,12
12561,world,10
12561,观望中,8
12561,Nitro+,7
12561,天雷+恶性bug,6
12561,Nitroplus,4
12561,Hello,3
12561,南條しかし,2
12561,ADV,2
12561,PC,2
12561,50,1
12561,GAL,1
17521,Android,5
17521,MOE-Droid,2
17521,Wallpaper,2
17521,优先,1
17521,插件,1
17521,观望中,1
17520,Android,2
17520,MOE-Droid,2
17520,‘,1
17520,插件,1
171353,OrangeJuice,1
171353,2005,1
171353,PC,1
171353,STG,1
289430,NS,1
289430,PUZ,1
289430,PC,1
182073,Platform,1
265252,奈落2,1
27086,galgame,16
27086,治愈,8
27086,FLAT,5
27086,GAL,5
27086,剧情,4
27086,song,4
27086,-atled-everlasting,4
27086,PC,3
27086,2012,2
27086,观望中,2
27086,樹原新,1
27086,2012.7,1
27086,家族,1
27086,ADV,1
172787,3DS,1
172787,推理,1
17518,klajlamdlam,1
142857,同人,4
142857,PC,3
142857,一般向,2
142857,短篇,2
142857,全年龄,2
142857,ADV,2
142857,BL,1
185814,RM,3
185814,RPG,3
185814,同人游戏,3
185814,同人,3
185814,夢派生,2
271263,ELF,1
271263,ADV,1
271263,PC,1
271264,ELF,1
271264,ADV,1
271264,PC,1
271266,ELF,1
271266,ADV,1
271266,PC,1
271267,ELF,1
271267,ADV,1
271267,PC,1
28786,.hack,1
218010,.hack,7
218010,PS4,6
218010,PC,4
218010,STEAM,4
218010,游戏,3
218010,RPG,2
1815,.hack,26
1815,PS2,12
1815,hack,6
1815,NBGI,6
1815,系列,5
1815,樱井,4
1815,死の恐怖,4
1815,galgame,2
1815,櫻井孝宏,2
1816,.hack,16
1816,PS2,11
1816,NBGI,6
1816,hack,3
1816,系列,1
1818,.hack,22
1818,PS2,13
1818,NBGI,6
1818,galgame,3
1818,16-20,1
1818,。。。,1
1818,系列,1
1818,PSP,1
1818,真宮皇HASEO,1
4302,.hack,25
4302,hack,14
4302,PSP,12
4302,黑客链接,8
4302,.hack科普,4
4302,打排球,3
4302,ARPG,3
4302,剧情回顾,3
4302,体育游戏,2
4302,刷刷刷,2
4302,ACT,2
4302,NAMCO,2
4302,系列,1
48298,.hack,5
48298,NBGI,2
48298,PS3,2
48298,hack,1
28894,.hack,4
28894,2002,1
28893,.hack,3
28893,2002,1
15787,.hack,9
15787,PS2,5
15787,ARPG,4
15787,BANDAI,3
15787,CC2,2
15787,2002,2
15787,云通关,1
15787,跪求重制,1
15787,松山洋,1
15787,解谜游戏,1
15787,数据引流,1
28895,.hack,2
28895,2002,1
110940,FPS,5
110940,PC,4
110940,2004,1
110940,单机,1
117177,手残,1
240963,Mobile,1
240963,Android,1
240963,PUZ,1
240963,独立游戏,1
83286,RTS,3
83286,Mac,1
83286,PC,1
172811,PC,1
245539,FPS,2
245539,PC,2
245539,普通游戏,1
61449,乙女向,18
61449,Quinrose,16
61449,PSP,12
61449,AVG,6
61449,QR,4
61449,草尾毅,3
61449,中田譲治,1
61449,乙女,1
61449,緑川光,1
61449,乙女游戏,1
205950,Switch,13
205950,任天堂,7
205950,NS,7
205950,多人,6
205950,NintendoSwitch,4
205950,Nintendo_Switch,2
205950,ESRB:E10p,1
205950,CERO:A,1
205950,nintendo,1
205950,六星,1
205950,SPG,1
205950,独占,1
115213,galgame,12
115213,Regulus,5
115213,PC,4
115213,2015,2
82144,国产,4
82144,百合,4
82144,PC,3
82144,2013,2
82144,国产游戏,1
82144,ADV,1
82144,中国,1
82144,观望中,1
250064,XONE,1
250064,ACT,1
165099,Android,1
165099,IOS,1
165099,PUZ,1
294625,IOS,1
102363,PC,13
102363,STEAM,11
102363,杀时间,10
102363,多人,8
102363,欢乐,8
102363,骰子,7
102363,Orange_Juice,6
102363,桌游,5
102363,Fruitbat,3
102363,FruitBatFactory,2
102363,Orange&Juice,1
102363,board,1
102363,Factory,1
102363,SLG,1
102363,PUZ,1
102363,TAB,1
102363,BG,1
3983,空中城管,15
3983,PSP,12
3983,单人拆机,5
3983,拆迁办,4
3983,实况,1
3983,=,1
3983,RPG,1
3983,创意,1
3983,SCE,1
82469,PSP,3
82469,普通游戏,1
82469,ACT,1
102171,乙女手游,2
102171,暗荣,2
102171,遙かなる時空の中で,2
102171,乙女向,1
102171,抛弃一切手游系列,1
102171,乙女网游,1
102171,APP,1
102171,石田彰,1
102171,Neoromance,1
102171,杀时间,1
223182,乙女向,3
223182,gree,2
223182,金弦,1
223182,手游,1
198153,手游,2
198153,Ameba,2
198153,サイバード,1
198153,IOS,1
198153,乙女,1
198153,乙女向,1
115702,手游,9
115702,IOS,6
115702,魔性,4
115702,1010！,4
115702,PUZ,3
115702,Gēmu,1
115702,1010!,1
115702,Android,1
115702,Mobile,1
240197,Action,1
273919,2018,1
273919,法国,1
273919,STEAM,1
273919,PC,1
273919,AVG,1
82128,galgame,52
82128,Lass,39
82128,11eyes,21
82128,GAL,14
82128,~虛空鏡界~,11
82128,AVG,6
82128,PSP,6
82128,FD,5
82128,PC,3
82128,吾妻汐音,3
82128,汉化,3
82128,黑羊齿,2
82128,红野澪,2
82128,超能力,1
82128,不明,1
82128,EroGēmu,1
82128,少半,1
82128,「✘」,1
82128,老早以前玩的了,1
82128,过世会社,1
82128,奈月香央里,1
82128,中二,1
82128,战斗,1
82128,校园,1
82128,XBOX360,1
82128,奇幻,1
82128,剧情,1
82128,纯爱,1
82128,我爱草壁,1
82128,ADV,1
11554,Lass,64
11554,11eyes,53
11554,galgame,41
11554,中二,20
11554,各种黑历史,18
11554,FD,16
11554,GAL,15
11554,11eyes－Resona,12
11554,PC,8
11554,汉化,7
11554,只推了一条线,5
11554,【galgame】,4
11554,Forma－,3
11554,燃,2
11554,R18,2
11554,ADV,2
11554,高大上≠中二,1
11554,LEGIOん,1
11554,草壁美铃,1
11554,百野栞,1
11554,「✘」,1
11554,galgame鲨鱼,1
11554,11eyes系列补完,1
11554,ED超赞,1
11554,bgm超赞,1
11554,獅子雰麓,1
11554,EroGēmu,1
11554,三神器,1
11554,剣技マナ,1
11554,校园,1
118103,galgame,61
118103,LevoL,29
118103,11月のアルカディア,24
118103,妹ゲー,21
118103,GAL,11
118103,PC,8
118103,新公司第一作,8
118103,妹控大作,7
118103,轮回,7
118103,妹控赛高,4
118103,2015,4
118103,妹,3
118103,CG通关,2
118103,2015-03,2
118103,Clear,1
118103,待定,1
118103,羽鳥,1
118103,今科理央,1
118103,EroGēmu,1
118103,18X,1
118103,千歳サラ,1
118103,三刀屋瀬奈,1
118103,羽鳥愛瑠,1
118103,野々宮楓花,1
118103,卯衣,1
118103,剧情,1
118103,戦闘,1
118103,AVG,1
118103,7,1
118103,全通,1
284599,PC,1
284599,ACT,1
284375,PC,1
2311,120円,184
2311,galgame,182
2311,片岡とも,127
2311,猫猫社,93
2311,PC,53
2311,感动,52
2311,前往远方,47
2311,GAL,44
2311,ねこねこソフト,41
2311,安静,29
2311,片岡,28
2311,深思,27
2311,loli,19
2311,nekonekosoft,14
2311,2003,12
2311,火车票,10
2311,治愈,9
2311,AVG,8
2311,汉化,8
2311,全年龄,7
2311,ADV,6
2311,短篇,5
2311,lolicon系列,4
2311,萝莉,3
2311,ons模拟器,2
2311,剧情,2
2311,田口宏子,2
2311,思考,2
2311,2003-12,1
2311,41-45,1
2312,galgame,135
2312,120円,123
2312,片岡とも,90
2312,120円的夏天,62
2312,猫猫社,46
2312,小清新,40
2312,ねこねこソフト,38
2312,GAL,37
2312,PC,32
2312,邂逅,25
2312,片岡,21
2312,猫社,15
2312,治愈,14
2312,全年龄,12
2312,2003,8
2312,AVG,5
2312,汉化,5
2312,ADV,5
2312,nekonekosoft,5
2312,15918666789,3
2312,清新,3
2312,剧情,3
2312,★上海开住宿发,3
2312,票,2
2312,深思,2
2312,短篇,2
2312,ねこねこ,2
2312,ons模拟器,1
2312,文字冒險,1
2312,全通,1
1169,galgame,141
1169,120円,107
1169,片岡とも,105
1169,猫猫社,98
1169,治愈,67
1169,清新,51
1169,ねこねこソフト,48
1169,PC,33
1169,120,29
1169,GAL,26
1169,片岡,24
1169,能登麻美子,20
1169,AVG,12
1169,2005,9
1169,废柴男主,9
1169,stagenana,7
1169,全年龄,6
1169,ADV,6
1169,loli,5
1169,汉化,5
1169,nekonekosoft,2
1169,剧情,2
1169,有爱,2
1169,ons模拟器,1
1169,文笔,1
1169,文字冒險,1
1169,2005-02,1
1169,同人ゲー,1
1169,春,1
1169,7,1
2313,galgame,121
2313,120円,111
2313,片岡とも,83
2313,猫猫社,65
2313,治愈,41
2313,ねこねこソフト,36
2313,PC,30
2313,GAL,24
2313,片岡,22
2313,小品,17
2313,全年龄,14
2313,2005,9
2313,nekonekosoft,7
2313,ADV,7
2313,AVG,6
2313,汉化,4
2313,lolicon系列,2
2313,ons模拟器,2
2313,剧情,2
2313,2005年,1
2313,民間漢化,1
2313,文字冒險,1
2313,剧情作,1
2313,同人ゲー,1
2313,运气,1
2313,6+,1
2313,片冈智,1
2313,120円の秋,1
2313,全通,1
2313,，萝莉,1
1736,KID,85
1736,打越钢太郎,65
1736,infinity,49
1736,galgame,31
1736,12RIVEN,28
1736,PC,24
1736,integral,21
1736,悬疑,17
1736,GAL,16
1736,唯心主义,16
1736,AVG,14
1736,ADV,10
1736,科学幻想,10
1736,打越鋼太郎,5
1736,【infinity】,3
1736,2008,2
1736,汉化,2
1736,文字冒险,2
1736,科幻,2
1736,滝川悠,2
1736,阿保刚,1
1736,互动剧情,1
1736,bomi,1
1736,若林健,1
1736,高桥直纯,1
1736,全通,1
1736,サイバーフロント,1
1736,VN,1
1736,伪科学,1
1736,轮回,1
73092,minori,150
73092,巨乳,81
73092,galgame,80
73092,女儿,61
73092,12の月のイヴ,38
73092,汉化,25
73092,天门,24
73092,GAL,22
73092,PC,22
73092,鏡遊,20
73092,一本道,13
73092,伪科学,12
73092,貌似佳作,11
73092,ADV,8
73092,，巨乳,5
73092,石原舞,5
73092,2014,4
73092,柚子奈ひよ,4
73092,R18,3
73092,竹田,3
73092,冬,2
73092,天門,2
73092,AVG,2
73092,实用,2
73092,幼驯染,2
73092,拔作,2
73092,轮回,2
73092,纯爱,2
73092,校园,2
73092,2014-01,2
173990,Android,1
173990,RPG,1
222201,RM,1
24897,乙女向,65
24897,Quinrose,56
24897,PSP,46
24897,AVG,19
24897,乙女,15
24897,已汉化,9
24897,QR,8
24897,乙女ゲーム,6
24897,乙女游戏,6
24897,岡本信彦,5
24897,子安武人,4
24897,日野聪,4
24897,樱井孝宏,3
24897,草尾毅,3
24897,汉化,2
24897,PC,1
24897,合写剧本,1
24897,女性向,1
24897,高橋広樹,1
24897,高桥广树,1
24897,櫻井孝宏,1
112471,扇向,1
112471,3DS,1
182053,2016年,1
182053,2016年8月,1
182053,2016,1
182053,N3DS,1
182053,3DS,1
182053,扇向,1
182053,AVG,1
14170,观望中,1
196199,RM,1
236806,放置,1
236806,APP,1
236806,手游,1
228717,夢派生,1
228717,梦日记,1
228717,RPG,1
99184,galgame,5
99184,悬疑,4
99184,致郁,3
99184,观望,2
99184,Mink,2
99184,2014,2
99184,13人の麗しきケダモノ,2
99184,猎奇,2
99184,PC,2
99184,ADV,1
165548,galgame,2
165548,Sage,2
165548,2015,1
165548,PC,1
165548,同人,1
165548,偶像,1
165547,偶像,3
165547,2015,2
165547,galgame,2
165547,同人,2
165547,Sage,2
165547,PC,1
64170,PUZ,2
64170,NDS,2
64170,棋牌,1
64170,2008,1
64170,小游戏,1
59122,NDS,5
59122,棋牌,1
59122,普通游戏,1
59122,TAB,1
59122,PUZ,1
59122,2007,1
59122,小游戏,1
107582,galgame,3
107582,推理悬疑,1
107582,一本道,1
107582,2007,1
107582,AVG,1
215486,3D,1
215486,经典,1
215486,PC,1
215492,3D,1
215492,PC,1
215490,3D,1
215490,PC,1
215491,3D,1
215491,PC,1
215488,3D,1
215488,PC,1
128637,手游,7
128637,Android,3
128637,2015,2
128637,IOS,2
128637,18～キミトツナガルパズル～,2
128637,2015年,1
128637,2015年2月,1
128637,APP,1
128637,RPG,1
128637,PUZ,1
73638,ARC,2
73638,1990,1
73638,ARCADE,1
73638,1989,1
73638,Capcom,1
73638,STG,1
47138,FC,17
47138,STG,10
47138,童年,6
47138,Capcom,4
47138,1984,3
47138,苦手,1
47138,射击游戏,1
47138,ARC,1
47138,小霸王,1
47136,FC,17
47136,STG,7
47136,Capcom,4
47136,童年,4
47136,1987,2
47136,AC,2
47136,我的童年,1
47136,五星,1
47136,汉化,1
47136,经典,1
47136,ARC,1
47136,苦手,1
293858,Eighting,1
293858,Raizing,1
293858,2000,1
293858,ARC,1
293858,STG,1
293858,Capcom,1
227654,APP,3
227654,反乌托邦,1
227654,安卓,1
234990,同人,2
73645,1996,1
73645,ARCADE,1
73645,ARC,1
73645,STG,1
73645,Capcom,1
131760,乙女向,4
131760,同人游戏,2
131760,19may,1
131760,全通,1
131760,同人,1
131760,AVG,1
131760,PC,1
56594,观望中,1
221730,△○□×,1
221730,PC,1
221730,RPG,1
221729,PC,4
221729,2015.7,2
221729,GAL,2
221729,日本,1
221729,△○□×,1
221729,ADV,1
116040,galgame,4
116040,天ノ葉,4
116040,2016年8月,3
116040,2016,3
116040,PC,3
116040,2016年,2
116040,小厂,1
116040,2016-08,1
116040,ADV,1
116040,妹,1
116040,妹ゲー,1
116040,萝莉,1
99998,PUZ,49
99998,小游戏,44
99998,杀时间,39
99998,益智,35
99998,IOS,31
99998,时间粉碎机,30
99998,WEB,30
99998,Android,19
99998,2048,18
99998,中毒,16
99998,PC,14
99998,手游,13
99998,2014,9
99998,浪費時間,8
99998,页游,5
99998,3DS,4
99998,不評分,3
99998,浪费人参,2
99998,有毒,1
99998,欧美系,1
99998,美国企鹅,1
99998,Gēmu,1
99998,GabrieleCirulli,1
99998,美国,1
99998,休闲手游,1
99998,meme,1
99998,时间杀手,1
99998,Mobile,1
99998,浪费人参用,1
99998,MC,1
242628,APP,1
242628,Android,1
242623,APP,1
242623,Android,1
211463,WR,1
228476,PC,1
228476,AVG,1
180207,Platform,1
180207,ACT,1
99450,西又葵,9
99450,王雀孙,6
99450,galgame,3
99450,推理,3
99450,駒都えーじ,3
99450,悬疑,3
99450,附加故事,2
99450,猎奇,2
99450,音乐美,2
246826,PC,1
297167,IOS,2
220916,APP,1
220916,Android,1
224997,RPG,1
298520,BL,1
37073,乙女向,25
37073,PSP,19
37073,Quinrose,14
37073,AVG,8
37073,QR,8
37073,津田健次郎,2
37073,津田學者我嫁,2
37073,鈴村健一,2
37073,乙女游戏,1
37073,森田成一,1
37073,乙女ゲーム,1
37073,下野紘,1
37073,高橋広樹,1
197446,Appetite,1
197446,ADV,1
197446,PC,1
228244,APP,2
228244,手游,2
228244,国产,2
211436,小熊flippy,1
211436,video通关,1
211436,5分,1
211436,STEAM,1
112277,ACT,1
25574,深沢豊,44
25574,galgame,26
25574,meta,24
25574,PC,11
25574,2000,8
25574,键盘输入,7
25574,GAL,7
25574,Force,6
25574,同人,4
25574,另类metagame,4
25574,ADV,4
25574,传说中的Metagame,3
25574,深沢疯,3
25574,已下载,1
25574,但跟我传统意识上认识的metagame很不一样,1
25574,剧中剧,1
25574,原来meta也能这么,1
25574,只能感叹一句,1
25574,石原伸悟,1
25574,R18,1
25574,啊,1
25574,观望中,1
25574,黄油,1
25574,蒼月裕忠,1
25574,黄,1
25574,剧透者死,1
231245,RM,1
240581,galgame,7
240581,纯爱,6
240581,アトリエさくら,5
240581,治愈,5
240581,暖人心田,4
240581,PC,4
240581,GAL,4
240581,雰囲気がいい,3
240581,2018,2
240581,2018.3,2
240581,ADV,1
222006,APP,1
15974,galgame,2
15974,PC,2
15974,WillPlus,1
15974,汉化,1
15974,GAL,1
15974,ADV,1
110486,想玩啊,1
110486,！,1
52498,米欧控,1
52498,masterup,1
52498,死不控,1
52498,月经妹,1
52498,ADV,1
52498,观望中,1
52498,PC,1
297886,手游,1
297886,MOBA,1
127870,MOBA,25
127870,网游,17
127870,国产,16
127870,PC,8
127870,300逗比,7
127870,山寨,7
127870,侵权,6
127870,抄袭,5
127870,动漫人物,4
127870,跳跃网络,4
127870,300英雄,3
127870,屑作,2
127870,日系,2
127870,MMORPG,2
127870,傻叉游戏,1
127870,TYNMSL,1
127870,氪金,1
127870,中国,1
127870,lol,1
127870,2013,1
242452,红渊,1
242452,freegame,1
242452,乙女向,1
242452,国产,1
244940,APP,1
111463,PC98,1
185957,2013年6月,1
185957,WR,1
185957,2013年,1
185957,2013,1
185957,PC,1
185957,独立游戏,1
185957,RPG,1
288119,NS,1
51906,同人游戏,29
51906,初音,25
51906,galgame,24
51906,PC,15
51906,初音-注视着你瞳里的未来的歌谣,12
51906,初音三部曲,6
51906,GAL,6
51906,同人,5
51906,汉化,4
51906,NDS,3
51906,ADV,3
51906,乱改,3
51906,完美,3
51906,AVG,3
51906,魔改,1
51906,全年龄,1
51906,PSP,1
51906,初音未来,1
51906,NDS移植,1
115501,PUZ,1
115501,flash,1
17113,PC,81
17113,小游戏,52
17113,windows,43
17113,经典,40
17113,童年,22
17113,PUZ,21
17113,蛋疼,20
17113,谁放上来的,18
17113,Microsoft,14
17113,玩的巨烂,11
17113,单机,10
17113,弹球,9
17113,……,7
17113,盖茨也喜欢~,6
17113,1996,5
17113,ARCADE,2
17113,七星,1
17113,休闲,1
17113,Gēmu,1
17113,≤2h,1
17113,休闲手游,1
17113,欧美系,1
17113,MAXIS,1
17113,美国,1
17113,神作,1
17113,TAB,1
17113,人生,1
17113,消磨时间,1
17113,休闲益智,1
17113,ACT,1
6889,猎奇,195
6889,Lass,191
6889,galgame,157
6889,轮回3日,92
6889,超展开,73
6889,重口,72
6889,3days,46
6889,loop,38
6889,GAL,36
6889,PC,34
6889,纯爱,32
6889,狂気,29
6889,満ちてゆく刻の彼方で,19
6889,11eyes前身,18
6889,R18,13
6889,悬疑,7
6889,轮回,6
6889,汉化,6
6889,AVG,6
6889,2004,5
6889,中二,4
6889,剣技マナ,4
6889,ADV,4
6889,幼驯染,3
6889,十二神器,3
6889,萩原音泉,2
6889,初心者回避,2
6889,战斗,2
6889,玉沢円,2
6889,文字冒險,1
3508,3d定制少女,25
3508,mod,13
3508,创作,10
3508,3Dカスタム少女,9
3508,阻止不了我了,8
3508,运动,6
3508,MOD包已经,6
3508,很神,5
3508,PC,5
3508,3D,3
3508,自定义,3
3508,KISS,3
3508,GAL,2
3508,人,2
3508,捏,2
3508,断腿,2
3508,【3D】,1
3508,MOA,1
3508,黄油,1
3508,Techarts3D,1
3508,3DHgame,1
3508,汉化,1
3508,SIM,1
3508,R18,1
3508,galgame,1
3508,エロゲー,1
3508,MOD撑爆了我的硬盘,1
152409,DEEPBLUE,1
152409,2003-10,1
117108,猎奇,16
117108,重口,16
117108,galgame,11
117108,PC,9
117108,致郁,8
117108,生肉,3
117108,ADV,3
117108,同人,3
117108,文字冒險,2
117108,2012,2
117108,快餐游戏,2
117108,都说抄袭了3days，可是我还觉得也抄袭了月姬,1
117108,18+,1
117108,拔作,1
117108,はいぺりよん,1
213870,PS4,1
213870,SPG,1
293678,无成就,1
293678,日本,1
293678,PC,1
293678,AVG,1
225535,ADV,1
225535,AVG,1
225539,ADV,1
225539,AVG,1
225543,ADV,1
225543,AVG,1
65715,galgame,4
65715,看着真不错,4
65715,PC,3
65715,GAL,2
65715,riffraff,1
65715,VisualArt,1
65715,ADV,1
65715,18+,1
115002,PS2,1
217801,galgame,2
217801,Vanadis,1
217801,PC,1
217801,ADV,1
55299,同人,33
55299,galgame,23
55299,汉化,10
55299,GAL,10
55299,ZIGZAG,9
55299,PC,9
55299,2007,7
55299,治愈,5
55299,同人游戏,5
55299,免费,4
55299,全年龄,3
55299,ZIAZAG,2
55299,同人ゲー,2
55299,零一,1
55299,Indie.Game,1
55299,2007.1,1
55299,同人GAL,1
55299,雨,1
55299,ADV,1
55299,一般向,1
55299,短篇,1
55299,视觉小说,1
55299,夏鳴,1
233716,APP,1
955,PSP,273
955,428,242
955,AVG,218
955,chunsoft,180
955,被封锁的涩谷,146
955,满分,83
955,ADV,76
955,Type-Moon,62
955,涉谷,58
955,CANAAN,36
955,IOS,24
955,街,20
955,型月,19
955,视屏党的胜利,19
955,galgame,14
955,WII,14
955,悬疑,11
955,2008,10
955,推理,9
955,PC,6
955,神作,5
955,汉化,5
955,求汉化,5
955,北島行徳,4
955,奈須きのこ,4
955,SoundNovel,4
955,SpikeChunsoft,3
955,PS4,3
955,我孫子武丸,3
955,群像剧,3
285080,PC,1
11586,SFC,11
11586,ACT,8
11586,46亿年物语,5
11586,ENIX,4
11586,ARPG,3
11586,超任,2
11586,Givro,1
11586,1992,1
11586,SquareEnix,1
11586,创意,1
11586,有生之年系列,1
260329,13cm,2
260329,1997-08,1
131858,RPG,2
131858,独立游戏,2
131858,精神污染,1
131858,無漢化,1
131858,RM,1
131858,恐怖,1
131858,PC,1
131858,RPGMaker,1
225643,2000年3月,1
225643,2000年,1
225643,2000,1
107784,FC,2
13252,galgame,8
13252,RaM,6
13252,妹,4
13252,霜月,4
13252,麻枝准,3
13252,暖人心田,3
13252,补,2
13252,VisualArt,2
13252,霜月粉丝~,2
13252,雪国,2
13252,观望中,1
13252,PC,1
13252,霜月はるか,1
13252,GAL,1
13252,ADV,1
13252,冬,1
95246,walkthrough,1
95246,PC,1
95246,解谜,1
228287,恋愛,1
117913,PSV,2
117913,IOS,1
117913,乙女,1
117913,石田彰,1
117913,乙女向,1
117913,白金,1
117913,AVG,1
228283,育成,1
214307,PC,7
214307,SLG,4
214307,生存模拟,1
214307,策略,1
20015,PC,2
20015,flash,2
20015,网页游戏,1
20015,WEB,1
213183,音游,2
213183,困难,1
213183,Gēmu,1
213183,MUG,1
213183,独立游戏,1
213183,PC,1
219387,RM,1
220424,PC,1
258327,解谜,2
258327,编程,2
258327,PC,2
258327,2018,1
258327,Steam已入,1
258327,indie,1
258327,PUZ,1
258327,NS,1
95247,walkthrough,1
95247,horror,1
95247,PC,1
95247,解谜,1
196558,生存,4
196558,僵尸,4
196558,PC,4
196558,STEAM,3
196558,沙盘,2
196558,Minecraft,2
196558,射击,1
229503,PC,1
81401,桌游,2
81401,2010,1
147641,乙女向,42
147641,PSV,36
147641,オトメイト,25
147641,倉花千夏,11
147641,Otomate,10
147641,AVG,10
147641,乙女ゲーム,8
147641,乙女,6
147641,toybox,5
147641,PC,2
147641,森久保祥太郎,2
147641,2016年7月,2
147641,有中文版,1
147641,2016,1
147641,沢城千春,1
147641,繁中,1
147641,2016年,1
147641,文字ADV,1
147641,ADV,1
147641,绿川光,1
147641,白金,1
147641,全年龄,1
147641,緑川光,1
147641,岸尾だいすけ,1
147641,高橋広樹,1
147641,PSP,1
147641,STEAM,1
147641,三木眞一郎,1
61128,NAMCO,1
61128,PS2,1
12766,galgame,23
12766,whirlpool,20
12766,PC,4
12766,汉化,4
12766,GAL,3
12766,生肉挑选,1
12766,生肉,1
12766,CV,1
12766,ADV,1
224414,ADV,1
224414,AVG,1
227162,Android,25
227162,独立游戏,22
227162,AVG,21
227162,治愈,15
227162,手游,13
227162,时空穿梭,12
227162,轮回,12
227162,感人,11
227162,手遊,10
227162,SoundNovel,7
227162,汉化,6
227162,RPG,6
227162,2017,5
227162,APP,4
227162,伪RPG,4
227162,IOS,3
227162,hiraya-space,3
227162,bgm超赞,2
227162,催泪,2
227162,ADV,2
227162,2019年8月8日,1
227162,GAME,1
227162,治郁,1
227162,IndieGame,1
227162,60-,1
227162,相花葵,1
227162,不評分,1
227162,剧情,1
227162,幼驯染,1
227162,indie,1
176488,Inkle,1
176488,英语,1
176488,文字冒险,1
99079,RUNE,2
99079,PC,2
99079,飯塚博,1
99079,赤丸,1
99079,CAGE,1
99079,想ファクトリー,1
99079,观望中,1
99079,2007,1
99079,ADV,1
99079,galgame,1
129011,IOS,1
89514,MMORPG,1
237099,lune-soft,1
237099,ADV,1
237099,PC,1
237099,galgame,1
224415,2000年8月,2
224415,2000年,2
224415,2000,2
231383,APP,1
80689,Mac,1
80689,点击,1
80689,STEAM,1
80689,解谜,1
189739,galgame,262
189739,和泉つばす,224
189739,调色板,178
189739,桐谷华,119
189739,ぱれっと,84
189739,福圆美里,74
189739,分割,59
189739,声豚爆炸,55
189739,分割商法,31
189739,GAL,31
189739,甜作,25
189739,18+,24
189739,PC,20
189739,汉化,20
189739,2017,15
189739,商法,14
189739,Palette,11
189739,ADV,10
189739,纯爱,7
189739,动态CG,6
189739,废萌,5
189739,生肉,5
189739,9-nine-,5
189739,R18,4
189739,妹,4
189739,校园,4
189739,剧情,4
189739,未确定,3
189739,澤田なつ,3
189739,无感,3
222145,桐谷华,234
222145,galgame,156
222145,调色板,151
222145,分割商法,148
222145,和泉つばす,127
222145,妹,108
222145,ぱれっと,97
222145,实妹,76
222145,9-nine-,60
222145,桐谷華,45
222145,PC,28
222145,Palette,26
222145,GAL,26
222145,汉化,22
222145,和泉,14
222145,2018,9
222145,纯爱,8
222145,动态CG,6
222145,剧情,5
222145,R18,4
222145,妹控,4
222145,妹ゲー,4
222145,校园,3
222145,AVG,3
222145,ADV,3
222145,分割,2
222145,小鸟居夕花,2
222145,種﨑敦美,2
222145,废萌,2
222145,18+,2
256657,galgame,149
256657,和泉つばす,130
256657,调色板,105
256657,ぱれっと,85
256657,分割商法,75
256657,Palette,44
256657,9-nine-,34
256657,9-nine,27
256657,桐谷华,24
256657,GAL,21
256657,PC,19
256657,2019,16
256657,汉化,8
256657,沢澤砂羽,8
256657,剧情,5
256657,纯爱,5
256657,2019年,4
256657,meta,4
256657,学姐,4
256657,R18,3
256657,动态CG,3
256657,校园,3
256657,分割,2
256657,ADV,2
256657,奇幻,2
256657,山岡ゆり,1
256657,Clear_Rave,1
256657,银发,1
256657,hs有男主语音,1
256657,ED歌词很赞,1
290856,和泉つばす,25
290856,调色板,24
290856,ぱれっと,24
290856,galgame,24
290856,分割商法,7
290856,2020,7
290856,2020-04,7
290856,Palette,6
290856,PC,5
290856,GAL,3
290856,超想玩希亚线啊,2
290856,剧情,2
290856,ADV,2
290856,2020年,1
290856,AVG,1
290856,夏和小,1
290856,藤田茜,1
290856,R18,1
290856,ぺろ,1
290856,桐谷华,1
255346,Jutsu_Games,1
104382,roguelike,1
282903,Android,1
195176,PC,2
195176,乙女向,2
195176,RM,1
195176,一般向,1
216187,乙女向,2
216187,RM,1
216187,一般向,1
216187,RPG,1
51904,NDS,10
51904,AVG,6
51904,哭死,2
75857,PC,30
75857,AVG,17
75857,独立游戏,17
75857,STEAM,17
75857,RPG,14
75857,RPGMaker,11
75857,freebird,9
75857,freebirdgames,7
75857,2014,5
75857,催泪,2
75857,indie,2
75857,Indie.Game,1
75857,Freebird_Games,1
75857,文字,1
75857,DLC,1
75857,fandisk,1
75857,RM,1
75857,Adventure,1
75857,短篇,1
220201,Platform,1
220201,WII,1
275771,PC,3
275771,Gēmu,1
275771,全成就,1
275771,STEAM,1
275771,MUG,1
275771,音游,1
104137,AVG,7
104137,PC,6
104137,WEB,5
104137,flash,5
104137,文字冒险游戏,4
104137,2013,3
104137,indie,3
104137,IOS,3
104137,独立游戏,2
104137,冒险,2
104137,小游戏,2
104137,SIM,1
104137,欧美,1
223691,RM,1
23637,欧美系,1
181088,STEAM,1
181088,PC,1
227430,PC,7
227430,ACT,6
227430,STEAM,5
227430,Platform,4
227430,2017年,2
227430,Gears_for_Breakfast,2
227430,平台,2
